"PPTYP","Pension Plan Type","DTYP","Definition Type","CTYP","Contract Type","VAR","Variable","IND","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","NOR","Norway","2012","2012","PC","Percentage","0","Units",,,94.21,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","NOR","Norway","2013","2013","PC","Percentage","0","Units",,,92.908,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","NOR","Norway","2014","2014","PC","Percentage","0","Units",,,96.099,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","NOR","Norway","2015","2015","PC","Percentage","0","Units",,,95.578,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","NOR","Norway","2016","2016","PC","Percentage","0","Units",,,93.705,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","NOR","Norway","2017","2017","PC","Percentage","0","Units",,,93.819,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","NOR","Norway","2018","2018","PC","Percentage","0","Units",,,93.353,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","NOR","Norway","2019","2019","PC","Percentage","0","Units",,,93.405,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","NOR","Norway","2020","2020","PC","Percentage","0","Units",,,90.291,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","NOR","Norway","2021","2021","PC","Percentage","0","Units",,,94.016,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","POL","Poland","2012","2012","PC","Percentage","0","Units",,,1.894,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","POL","Poland","2013","2013","PC","Percentage","0","Units",,,1.453,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","POL","Poland","2014","2014","PC","Percentage","0","Units",,,1.747,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","POL","Poland","2015","2015","PC","Percentage","0","Units",,,3.832,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","POL","Poland","2016","2016","PC","Percentage","0","Units",,,3.728,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","POL","Poland","2017","2017","PC","Percentage","0","Units",,,3.317,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","POL","Poland","2018","2018","PC","Percentage","0","Units",,,2.853,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","POL","Poland","2019","2019","PC","Percentage","0","Units",,,2.796,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","POL","Poland","2020","2020","PC","Percentage","0","Units",,,94.858,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","POL","Poland","2021","2021","PC","Percentage","0","Units",,,84.129,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2011","2011","PC","Percentage","0","Units",,,92.204,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2012","2012","PC","Percentage","0","Units",,,88.772,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2013","2013","PC","Percentage","0","Units",,,77.473,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2014","2014","PC","Percentage","0","Units",,,79.098,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2015","2015","PC","Percentage","0","Units",,,72.546,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2016","2016","PC","Percentage","0","Units",,,81.925,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2017","2017","PC","Percentage","0","Units",,,78.896,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2018","2018","PC","Percentage","0","Units",,,68.088,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2019","2019","PC","Percentage","0","Units",,,71.649,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2020","2020","PC","Percentage","0","Units",,,61.02,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","PRT","Portugal","2021","2021","PC","Percentage","0","Units",,,47.417,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2011","2011","PC","Percentage","0","Units",,,91.133,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2012","2012","PC","Percentage","0","Units",,,91.108,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2013","2013","PC","Percentage","0","Units",,,85.803,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2014","2014","PC","Percentage","0","Units",,,86.156,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2015","2015","PC","Percentage","0","Units",,,86.745,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2016","2016","PC","Percentage","0","Units",,,86.673,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2017","2017","PC","Percentage","0","Units",,,86.762,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2018","2018","PC","Percentage","0","Units",,,87.233,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2019","2019","PC","Percentage","0","Units",,,87.786,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2020","2020","PC","Percentage","0","Units",,,87.844,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","SVK","Slovak Republic","2021","2021","PC","Percentage","0","Units",,,88.573,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2011","2011","PC","Percentage","0","Units",,,29.062,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2012","2012","PC","Percentage","0","Units",,,26.792,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2013","2013","PC","Percentage","0","Units",,,22.64,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2014","2014","PC","Percentage","0","Units",,,19.348,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2015","2015","PC","Percentage","0","Units",,,20.792,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2016","2016","PC","Percentage","0","Units",,,19.867,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2017","2017","PC","Percentage","0","Units",,,20.762,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2018","2018","PC","Percentage","0","Units",,,20.466,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2019","2019","PC","Percentage","0","Units",,,22.196,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2020","2020","PC","Percentage","0","Units",,,20.038,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ESP","Spain","2021","2021","PC","Percentage","0","Units",,,31.296,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2011","2011","PC","Percentage","0","Units",,,57.77,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2012","2012","PC","Percentage","0","Units",,,57.248,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2013","2013","PC","Percentage","0","Units",,,60.274,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2014","2014","PC","Percentage","0","Units",,,57.58,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2015","2015","PC","Percentage","0","Units",,,56.624,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2016","2016","PC","Percentage","0","Units",,,55.619,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2017","2017","PC","Percentage","0","Units",,,54.783,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2018","2018","PC","Percentage","0","Units",,,54.209,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2019","2019","PC","Percentage","0","Units",,,53.987,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2020","2020","PC","Percentage","0","Units",,,58.631,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CHE","Switzerland","2021","2021","PC","Percentage","0","Units",,,53.294,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","TUR","Türkiye","2011","2011","PC","Percentage","0","Units",,,3.825,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","GBR","United Kingdom","2011","2011","PC","Percentage","0","Units",,,89.185,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","GBR","United Kingdom","2012","2012","PC","Percentage","0","Units",,,90.186,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","GBR","United Kingdom","2013","2013","PC","Percentage","0","Units",,,90.127,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","GBR","United Kingdom","2014","2014","PC","Percentage","0","Units",,,88.683,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","GBR","United Kingdom","2015","2015","PC","Percentage","0","Units",,,88.141,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","GBR","United Kingdom","2016","2016","PC","Percentage","0","Units",,,88.612,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","GBR","United Kingdom","2017","2017","PC","Percentage","0","Units",,,88.988,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","GBR","United Kingdom","2019","2019","PC","Percentage","0","Units",,,83.036,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","GBR","United Kingdom","2020","2020","PC","Percentage","0","Units",,,82.503,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","GBR","United Kingdom","2021","2021","PC","Percentage","0","Units",,,81.532,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","USA","United States","2011","2011","PC","Percentage","0","Units",,,59.802,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","USA","United States","2012","2012","PC","Percentage","0","Units",,,58.562,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","USA","United States","2013","2013","PC","Percentage","0","Units",,,59.366,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","USA","United States","2014","2014","PC","Percentage","0","Units",,,58.294,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","USA","United States","2015","2015","PC","Percentage","0","Units",,,56.9,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","USA","United States","2016","2016","PC","Percentage","0","Units",,,56.231,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","USA","United States","2017","2017","PC","Percentage","0","Units",,,55.143,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","USA","United States","2018","2018","PC","Percentage","0","Units",,,54.355,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","USA","United States","2019","2019","PC","Percentage","0","Units",,,54.467,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","USA","United States","2020","2020","PC","Percentage","0","Units",,,54.581,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CRI","Costa Rica","2012","2012","PC","Percentage","0","Units",,,66.988,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CRI","Costa Rica","2013","2013","PC","Percentage","0","Units",,,65.978,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CRI","Costa Rica","2014","2014","PC","Percentage","0","Units",,,65.229,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CRI","Costa Rica","2015","2015","PC","Percentage","0","Units",,,64.327,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CRI","Costa Rica","2016","2016","PC","Percentage","0","Units",,,62.517,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CRI","Costa Rica","2017","2017","PC","Percentage","0","Units",,,63.808,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CRI","Costa Rica","2018","2018","PC","Percentage","0","Units",,,63.382,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CRI","Costa Rica","2019","2019","PC","Percentage","0","Units",,,62.37,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CRI","Costa Rica","2020","2020","PC","Percentage","0","Units",,,60.259,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","CRI","Costa Rica","2021","2021","PC","Percentage","0","Units",,,61.76,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2011","2011","PC","Percentage","0","Units",,,56.285,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2012","2012","PC","Percentage","0","Units",,,66.075,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2013","2013","PC","Percentage","0","Units",,,66.667,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2014","2014","PC","Percentage","0","Units",,,68.347,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,67.568,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2016","2016","PC","Percentage","0","Units",,,66.649,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2017","2017","PC","Percentage","0","Units",,,66.667,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2018","2018","PC","Percentage","0","Units",,,66.667,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2019","2019","PC","Percentage","0","Units",,,68.158,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2020","2020","PC","Percentage","0","Units",,,48.07,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","EST","Estonia","2021","2021","PC","Percentage","0","Units",,,40.399,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ISR","Israel","2011","2011","PC","Percentage","0","Units",,,68.571,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ISR","Israel","2012","2012","PC","Percentage","0","Units",,,68.571,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ISR","Israel","2013","2013","PC","Percentage","0","Units",,,65.455,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ISR","Israel","2014","2014","PC","Percentage","0","Units",,,63.198,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","ISR","Israel","2015","2015","PC","Percentage","0","Units",,,65.455,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2011","2011","PC","Percentage","0","Units",,,37.421,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2012","2012","PC","Percentage","0","Units",,,30.141,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2013","2013","PC","Percentage","0","Units",,,23.019,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2014","2014","PC","Percentage","0","Units",,,18.417,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2015","2015","PC","Percentage","0","Units",,,14.347,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2016","2016","PC","Percentage","0","Units",,,13.421,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2017","2017","PC","Percentage","0","Units",,,12.981,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2018","2018","PC","Percentage","0","Units",,,15.516,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2019","2019","PC","Percentage","0","Units",,,14.451,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2020","2020","PC","Percentage","0","Units",,,16.131,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LVA","Latvia","2021","2021","PC","Percentage","0","Units",,,15.596,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LTU","Lithuania","2011","2011","PC","Percentage","0","Units",,,0.683,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LTU","Lithuania","2012","2012","PC","Percentage","0","Units",,,1.142,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LTU","Lithuania","2013","2013","PC","Percentage","0","Units",,,1.22,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3200","Employer contributions","ECT","Employers contributions as a percent of total contributions","LTU","Lithuania","2014","2014","PC","Percentage","0","Units",,,1.266,,
